6.23,9639.88
8.96,1734.04
0.11,2232.79
8.39,9671.64
0.38,5555.12
0.38,8880.25
7.78,7363.21
3.86,2494.07
1.04,7924.45
6.99,9042.71
1.48,6149.25
5.49,1502.25
4.32,5004.64
1.4,6423.22
8.33,5501.69
1.45,6089.31
8.93,4313.7
4.19,9356.76
6.25,2925.94
3.02,9841.51
6.51,8163
1.36,7772.67
8.18,4578.76
8.8,1243.59
7.95,8431.13
3.73,3861.22
1.81,4502.3
9.58,7508.32
9.5,5659.9
3.52,9132.84
3.56,8117.88
5.73,2091.19
7.34,4060.79
9.1,1367.5
5.77,1872.01
8.28,9292.26
6.08,7844.46
2.79,7400.41
7.86,2035.33
9.29,3367.28
9.45,6391.68
2.4,7505.87
8.36,5074.87
1.94,4043.47
5.79,1304.61
5.23,2573.2
2.57,3222.54
3.93,8660.02
2.08,5311.44
3.8,9877.48
9.8,7997.37
0.76,6849.76
0.2,1375.02
9.79,5984.02
8.81,1770.27
6.27,6078.05
2.1,5267.29
6.09,8159.28
8.92,6002.05
9.54,6045.59
4.14,6794.97
1.14,8659.74
0.77,6590.62
8.72,9794.16
9.21,9977.56
1.68,5663
2.06,6095.95
2.29,2747.51
0.74,321.32
4.72,2346.1
0.12,8463.98
0.48,6293.36
1.79,6426.55
7.21,719.72
5.53,9421.03
1.57,798.13
6.54,7213.6
5.25,3595.64
7.77,863.27
7.34,523.01
2.98,6807.92
3.07,5523.66
9.03,4052.66
1.7,7272.79
7.43,5945.2
5.81,597.43
2.35,7713.08
2.81,5365.38
4.3,8096.85
7.93,9272.45
5.91,1574.74
0.96,249.44
4.82,5304.08
2.4,6727.72
4.98,7477.06
7.28,3630.55
4.79,6776.4
7.76,4834.3
7.63,602.01
5.94,3865.97
8.67,3677.95
1.05,7816.87
3.11,9116.78
0.22,6791.83
0.27,5780.99
4.73,2137.83
5.93,5957.87
2.28,2963.14
4.46,5963.29
2.31,2436.2
3.22,8679.5
9.99,6287.33
0.77,8307.95
5.59,6817.61
4.45,3092.51
9.63,2722.25
3.55,6980.3
2.95,559.23
4.04,497.33
0.76,8058.3
9.21,121.98
5.28,3631.06
7.72,6453.07
0.06,5610.99
1.34,1076.14
0.28,1671.43
5.64,4377.22
8.08,2218.06
5.18,7514.45
0.95,9884.92
2.18,389.79
7.3,3091.67
5.38,8623.63
7.06,8676
8.12,5203.14
4.84,903.5
1.43,1885.91
5.18,8715.6
0.8,5082.8
9.7,3465.98
1.98,4448.51
4.63,8855.07
5.72,2517.37
8.21,6049.7
3.88,5631.84
9.96,6668.7
6.12,2083.4
5.31,5418.51
6.72,618.15
7.54,2385.37
7.42,4794.07
6.62,1250.79
5.89,667.43
9.23,6671.65
2.1,2104.33
0.4,7701.05
1.2,8535.6
9.76,2769.94
3.16,188.02
8.63,3445.19
4.35,1390.76
5.78,6023.21
7.93,3628.29
5.88,3584.9
5.12,5798.3
8.22,3571.81
3.09,6786.71
1.28,1369.02
8.23,4886.54
8.82,8486.93
5.31,6757.73
2.19,8618.95
2.18,8581.51
8.92,7446.82
6.64,6381.04
8.28,439.57
5.56,2067.69
9.21,202.1
8.49,517.56
3.63,6758.61
9.87,487.66
4.72,173.72
5.48,9421.51
1.73,6631.72
7.69,1749.81
4.53,1191.31
3.06,4073.76
5.16,7466.08
8.83,8324.06
8.22,6400.77
7.3,6293.78
0.29,97.04
5.76,9545.66
0.8,3579.81
1.93,7858.33
5.05,8176.19
5.86,7784.42
8.03,4206.34
1.14,3054.04
6.63,8848.45
3.65,984.23
7.05,8591.79
6,3352.22
7.82,3164.7
9.85,3264.92
6.28,6586.5
1.62,6552.21
5.68,8487.16
4.26,137.94
1.93,829.5
8.35,7534.14
8.93,2903.26
7.82,7214.02
1.07,7268.02
4.56,6517.58
3.47,5836.54
4.79,334.99
1.12,861.68
5.73,9837.05
6.05,9402.89
5.06,1896.28
6.15,4002.17
3.54,5318.47
9.38,6003.62
3.73,9122.51
0.73,5258.12
9.09,9986.37
0.72,8781.87
3.22,137.85
8.26,5480.32
2.87,5664.82
6.81,83.47
9.05,1060.76
9.48,8128.86
6.56,6367.38
2.43,1678.95
2.6,3958.08
5.04,3563.76
6.7,2666.47
4.74,4334.74
7.26,7510.38
1.33,282.29
7.36,4903.26
6.27,6009.2
5.57,3713.38
1.76,3010.49
8.19,842.54
1.48,1159.21
1.58,6817.88
9.34,970.96
4.38,5828.38
0.09,6891.61
9.29,5035.68
8.41,9466.4
1.68,5612.41
9.92,6504.13
7.4,2202.09
9.88,7799.46
4.89,7978.41
7.5,5545.26
1.23,6860.22
4.51,9117.07
8.86,3401.48
1.96,6210.75
7.88,4614
3.47,2102.73
6.61,8567.59
9.89,3103.36
4.73,1567.99
4.85,4068.49
3.87,9128.81
2.49,863.91
2.32,2783.82
4.41,591.13
9.23,9822.48
6.46,950.76
1.34,4116.68
6.19,4760.68
5.69,6819.28
8.03,3666.09
0.22,4815.73
8.22,9519.97
3.65,3076.62
5.79,2179.23
7.65,400.57
9.45,9394.02
10,3285.73
5.19,6580.68
3.99,694.94
2.04,7113.88
2.05,6346.56
4.2,5223.87
2.33,9246.71
2.03,5151.39
5.57,770.59
3.16,4585.36
0.42,4315.22
6.73,3683.61
6.63,5126.38
7.07,5224.79
2.43,9226.06
2.49,8494.82
6.62,3162.95
6.4,6536.54
8.42,9940.92
0.48,8121.49
7.17,7521.55
6.74,6144.49
3.17,2625.92
8.8,682.98
6.66,5426.83
9.49,1974.94
8.6,2306.28
1.38,4278.35
7.55,7062.75
5.9,2487.32
6.93,777.34
3.13,6910.97
0.68,3017.59
1.28,8620.42
1.65,80.24
2.56,3895.1
3.57,2940.03
3.74,3448.29
7.91,4.1
1.51,457.4
3.33,5330.64
7.04,0.61
8.13,6194.96
1.81,8309.45
8.96,2703.12
1.78,7002.24
1.03,5029.25
2.39,5789.11
7.88,9039.11
5.08,1673.82
9.52,8340.16
9.14,2421.61
1.19,2492.19
4.65,9181.57
7.89,9348.79
1.23,5260.03
0.08,8537.55
8.73,7497.19
2.11,1968.03
1.29,8674.63
0.59,3158.86
2,836.64
6.17,904.55
4.53,5619.07
4.56,3426.39
7.39,571.64
5.84,8914.23
8.77,2968.27
0.23,9729.67
4.65,4130.5
2.96,6891.74
9.15,8717.86
4.08,1802.82
2.99,1572.53
9.86,2636.28
9.38,8035.11
9.96,6056.68
1.56,8869.68
8.91,8468.37
8.4,313.34
9.31,7311
5.79,9073.56
8.82,3501.46
5.84,6097.98
9.25,4847.37
3.27,8750.42
1.48,5824.22
5.41,4932.12
8.77,2736.73
5.9,6821.92
8.36,8864.24
6.59,3280.32
5.06,5925.55
6.28,3787.07
5.75,4040.06
9.08,4350.7
9.68,9927.65
9.48,8200.27
8.05,6541.43
9.66,443.02
0.15,1455.37
1.49,3286.91
9.34,6871.99
9.3,1342.29
4.57,8929.22
9.59,1781
6.57,9577.98
7.84,5277.64
3.91,6900.61
3.95,5035.09
9.15,6135.88
2.64,3605.93
0.48,9627.35
9.81,384.92
4.38,6517.98
0.66,3774.33
6.43,31.51
6.9,7735.29
9.17,978.12
0.2,9510.36
7.48,4444.49
6.67,7421.55
9.52,9053.82
3.5,8308.67
3.11,6291.12
0.85,692.97
7.74,7492.03
4.25,6722.07
3.39,8239.64
5.15,8629.35
0.64,2416.56
0.4,2536.24
4.84,7359.96
1.7,8153.15
0.93,4755.19
1.56,9204.13
7.24,3976.16
0.52,6282.13
2.66,328.76
9.76,7261
0.49,7942.23
8.31,5707.38
3.09,5891.5
9.83,6693.89
6.97,6094.83
6.59,1411.75
8.74,3129.06
7.96,7688.06
1.92,2796.06
4.89,587
3.4,5971.97
8.96,9835.25
2.81,51
8.99,8225.41
5.05,8502.49
1.91,768.99
7.74,140.65
3.77,7966.25
1.27,7415.71
5.22,5033.13
7.46,9729.58
7.5,5527.79
0.97,6815.52
7.16,6480.01
9.37,4509.92
1.48,9368.04
3.49,6755.25
9.61,5550.4
9.51,3770.57
4.23,9457.11
2.6,949.13
8.46,6902.82
9.74,7921.26
6.18,4317.24
9.7,7883.03
4.63,2764.81
3.09,2932.58
6.09,5669.51
7.48,4996.67
1.26,3213.42
8.33,5077.2
1.97,7777.64
8.08,9900.99
4.17,4306.45
6.52,6988.95
7.74,7608.76
3.96,4422.3
1.79,2781.35
5.11,5156.74
7.26,2148.35
5.57,6971.22
6.45,9491.72
1.26,4957.29
0.14,7726.51
9.88,7627.91
7.44,1931.76
2.67,4607.26
0.39,5363.07
2.22,4108.01
4.04,7623.58
1.51,8175.1
0.82,2500.19
9.63,9599.66
4.59,1593.75
9.92,8364.43
7.27,3619.82
0,3535.89
2.92,7496.18
6.76,2580.99
0.93,6838.22
8.51,3698.17
3.21,9515.04
4.9,6361.52
4.4,6771.19
8.41,9686.5
6.84,8655.4
4.68,2742.75
7.16,5230.1
9.19,1565.2
4.53,1216.68
9.68,7113.88
7.57,2692.95
7.29,8876.22
6.07,3695.3
7.08,6722.87
0.96,4506.92
1.33,6419.59
8.12,1656.1
9.05,888.46
7.96,2363.7
1.23,4523.9
5.87,4778.35
2.6,7994.86
9.84,5851.52
7.58,2537.91
1.88,4073.54
4.37,1299.37
3.8,9419.38
1.03,2596.99
7.2,1496.25
6.9,5663.89
9.74,6222.27
0.97,4445.49
7.78,6304.3
8.67,630.06
9.99,2381.57
6.83,9951.44
3.99,9382.73
6.7,2671.94
5.63,9553.68
3.34,3687.16
3.96,5037.02
7.37,7738.55
9.03,7069.12
8.14,6041.79
0.03,5273.77
4.55,2417.59
4.43,5352.31
1.4,5814.43
7.32,8814.89
9.93,7018.72
8.04,9080.72
7.93,1000.37
5.23,5288.6
5.52,8378.63
1.19,7147.34
1.67,476.49
5.83,5176.53
4.45,4420.91
2.05,5927.31
7.98,1450.67
4.04,5215.93
3.71,2260.72
4.7,9762.94
6.35,8568.65
8.65,3865.76
2.1,8955.47
8.8,3346.26
8.4,9668.46
9.97,2743.06
4.95,9377.49
6.48,6007.5
0.67,842.75
9.43,8878.47
0.16,6501.44
5.88,653.02
4.27,1762.73
7.77,919.47
8.06,8502.99
5.55,8565.38
2.57,4531.37
1.12,2201.99
1.76,3674.58
8.27,2262.08
0.32,896.06
7.01,1786.08
5.59,1752.59
0.69,2834.07
5.63,481.92
2.27,8858.54
0.57,9269.12
2.31,9176.15
9.31,7313.09
7.36,7443.5
1.69,6872.32
8.01,3920.77
0.47,8649.16
8.17,3462.89
7.04,9059.57
5.98,1172.48
4.34,4103.32
5.83,5494.88
5.31,6171.65
0.36,3353.81
2.66,9029.86
0.66,2338.83
8.58,8008.82
2.58,3256.03
3.88,7393.65
3.95,4374.98
4.67,2017.43
1.25,6415.78
0.39,2193.45
2.48,2217.62
7.56,3061.63
4.03,7252.56
4.36,3668
2.52,4190.08
8.37,9857.32
2.14,2361.65
2.87,9014.09
7.98,7100.66
9.08,1026.42
6.39,5132.98
0.24,1903.04
6.03,3647.92
5.37,8182.71
6.78,7154.95
2.12,777.39
3.83,9992.13
9.18,9833.07
7.24,4155.38
8.03,4380.76
4.07,5555.35
2.41,4853.21
8.11,9103.19
9.91,5117.89
6.39,981.68
0.41,635.85
2.42,4618.68
2.15,9585.68
6.37,1107.9
6.89,1600.35
2.87,2059.65
8.65,6557.42
7.88,1101.72
9.11,3329.29
2.24,3029.9
0.03,9377.74
4.99,9179.2
8.86,2356.74
1.43,9191.6
8.76,8864.3
4.32,8463.29
2.14,4386.23
3.78,6486.26
0.54,8678.99
4.28,2696.33
5.79,8696.3
6.19,8351.38
4.23,9381.87
7.77,6613.42
1.05,232.92
2.49,8721.33
8.52,9.47
6.24,105.95
0.95,9024.17
8.49,9995.09
7.36,3059.73
6.4,7819.29
8.33,9683.84
2.5,5036.63
0.52,7563
5.25,4228.77
9.93,5086.28
9.18,5849.98
6.11,4918.93
9.96,9055.69
8.48,8966.28
6.6,8907.57
0.08,6760.81
4.31,3465.69
9.86,9568.88
7.69,6318.24
0.94,1630.3
3.28,6965.03
1.11,2330.32
3.42,5370.52
9.64,1041.87
8.6,4395.74
4.48,8967
7.4,8322.1
7.93,7489.27
5.89,9963.97
1.72,1875.91
9.85,758.66
8.28,2881.55
6.46,4628.14
3.89,5920.21
8.92,6840.21
2.33,7604.29
8.56,8199.35
2.3,455.69
8.82,7212.98
2.2,1830.8
5.12,2899.53
1.42,1962.95
8.16,6671.58
9.27,8990.82
7.08,69.09
7.54,3176.76
2.96,8696.1
8.12,2211.44
4.04,3616.35
9.36,995.2
5.67,7526.08
6.96,7807.55
1.35,6406.51
4.16,1330.57
5.94,3291.43
9.46,9382.55
0.07,9666.45
1.87,5623.34
2.41,605.99
0.73,7401.24
6.11,7797.11
4.82,7417.61
8.32,6431.97
5.34,6809.95
1.52,3880.49
2.78,2769.1
4.78,2470.8
7.73,6444.58
4.22,242.82
1.17,2636.27
6.73,3351.92
4.07,4814.39
3.06,3508.07
8.45,673.88
8.39,8821.72
8.71,5811.88
7.13,2026.76
2.34,2326.95
2.39,7292.53
1.35,8419.62
4.4,1181.46
3.74,3398.85
2.18,4213.57
0.57,7480.68
3.67,3628.62
9.29,2048.11
9,1662.74
3.52,5611.25
0.52,7162.77
4.87,3246.42
2.83,4387.26
0.45,2350.96
4.83,3287.14
4.91,5878.18
2.89,7782.96
2.02,9158.26
0.34,208.79
6.14,2785.32
0.56,7324.63
4.42,2775.13
4.35,6208.3
8.23,134.32
3.41,2078.78
9.23,2023.34
4.48,8277.44
1.66,4207.35
5.71,1299.48
5.65,77.51
0.53,3858.03
2.14,9871.38
1.35,7741.5
6.27,3269.36
6.19,9502.22
1.11,9226.76
4.45,6222.79
0.47,5610.34
4.36,8594.79
4.21,203.28
1.11,9986.84
4.16,6051.94
6.86,6551.52
5.18,5938.73
4.75,7685.1
2.08,7257.85
8.01,4914.78
0.27,4632.06
6.52,6747.41
6.26,8404.05
9.31,5371.16
3.91,4929.1
5.09,3727.41
9.59,8737.51
7.35,3514.55
9.01,5279.76
1.74,6495.94
9.26,8558.75
2.76,3098.28
0.18,4066.69
0.11,5272.03
2.59,1325.18
5.06,6183.49
4.28,7059.62
8.55,826.76
8.76,869.46
7.76,5640.34
4.54,3938.04
5.76,1262.1
2.74,116.55
7.34,2453.88
8.46,7008.91
0.37,5760.74
5.07,3744.34
3.68,178.15
9.22,8870.14
3.74,7039.78
9.87,5987.1
8.01,1951
5.68,7966.47
9.82,6517.46
2.75,6019.53
0.82,204.88
5.76,4763.72
7.14,385.66
5.55,9903.82
1.01,3682.56
3.41,2484.99
6.46,7171.9
2.08,3110.44
7.43,3002.37
3.34,3236.06
5.5,9908.41
9.27,7429.39
8.29,6229.93
3.84,206.99
9.73,8529.74
1.25,7677.69
7.82,8453.79
7.54,2341.93
7.78,577.87
1.12,2525.71
6.88,2653.84
1.11,3783.11
0.73,6615.3
7.86,2491.45
0.16,956.42
1.55,2756.66
6.03,6377.31
3.74,3669.89
9.93,3897.01
2.93,7656.8
8.24,1525.4
9.37,7580.09
5.29,4396.49
4.99,9214.59
1.02,1885.17
9.42,7272.34
1.62,2059.66
1.64,9956.13
5.84,8043.55
2.04,2836.63
5.89,9998.73
4.6,987.05
5.79,8665.47
5.87,2212.35
8.06,7701.73
8.09,3614.14
5.77,1316.47
6.62,9013.03
6.89,3389.81
4.72,941.85
8.74,5085.62
1.26,5998.67
6.46,666.73
4.11,345.12
4.11,4141.86
3.97,7486.2
4.88,8056.34
4.94,458.54
3.97,5181.57
2.63,2669.51
0.92,6804.99
1.24,627.9
5.71,4073.47
5.19,4315.48
5.7,5123.62
1.03,4159.04
2.43,6231.41
1.27,9776.52
7.12,1646.77
7.79,3005.96
1.97,4496.29
1.54,9727.67
0.25,7387.24
5.75,1428.81
5.68,416.99
1.97,2630.92
8.21,2338.55
1.35,3676.95
2.13,2233.42
7.88,2994.99
7.02,4351.04
8.74,5347.32
0.61,5985.85
5.2,4560.03
9.66,2285.8
8.16,319.35
2.58,2902.8
8.01,5768.25
1.32,5537.48
0.91,895.72
6.19,6444.92
9.74,3627.34
2.88,4490.04
7.42,7374.73
8.12,8936.16
5.27,2364.22
6.31,3167.13
1.4,4818.57
1.2,9886.04
7.57,9726.91
0.62,8322.72
1.54,1263.49
4.82,5197.84
3.04,2498.88
2.85,5667.67
8.42,553.88
7.47,1085.03
7.69,44.8
3.42,6795.8
5.88,4405.8
1.4,2159.2
9.21,7618.19
8.12,7971.31
6.54,5344.34
7.47,8346.29
3.43,7065.9
4.14,6579.43
2.06,5488.01
5.15,5665.96
7.82,6321.8
2.09,3170.18
2.89,8845.54
5.96,8076.74
2.69,4017.07
0.76,7890.65
0.08,5954.98
5.78,8584.65
8.6,8585.34
7.05,7007.94
5.34,2117.17
1.44,4000.88
4.13,5450.91
7.98,4581.92
5.87,4199.8
8.63,3757.97
2.09,7821.58
3.04,8221.09
3.92,994.98
4.12,7056.52
0.33,4546.43
6.63,8414.97
8.74,9347.54
7.14,6190.81
5.77,1009.25
2.3,3699.8
5.95,8384.4
5.24,6292.37
0.1,6549.3
6.2,5409.94
2.29,2303.27
6.76,4143.29
1.37,2905.85
8.62,7383.85
5.04,7993.39
6.84,9138.17
5.07,5122.04
9.67,203.72
5.41,5872.44
8.58,9603.31
3.5,9300.11
2.72,613.52
4.94,2677.11
7.57,4164.95
4.45,5223.3
5.68,1308.14
5.58,986.37
6.88,570.56
3.91,8095.22
7.11,5272.24
2.68,7003.15
0.11,5197.08
0.82,357.84
8.99,7119.79
9.31,5868.99
4.39,7854.47
6.92,8379.65
9.59,6563.07
3.33,9036.69
7.96,726.46
5.91,1351.49
9.91,2428.59
0.9,8259.79
0.81,6964.59
4.19,8573.66
8.96,2157.3
3.18,959.81
6.85,7500.17
4.12,1159.99
7.09,8808.04
4.57,6832.41
2.97,3298.38
7.32,1154.35
6.57,6012.76
8.39,6559.71
5.44,7704.18
3.91,8787.41
8.15,6362.29
3.21,9378.06
8.51,8556.09
8.57,9768.07
5.32,2667.27
6.45,6318.03
5.5,7982.27
8.24,8635.71
0.44,8981.31
5.05,9518.82
1.2,2134.29
0.49,7013.47
0.19,8996.86
6.19,7393.41
5.74,565.66
2.46,3200.09
9.31,9193.78
5.47,2269.01
8.31,8215.02
1.5,4190.32
1.55,4941.15
1.44,6926.88
8.52,2810.7
3.91,9847.08
9.95,7572.25
4.93,2602.03
4.97,6963.46
6.03,6296.16
7.42,7386.99
4.14,8477.56
9.86,8982.58
4.62,2793.12
0.84,4681.22
6.77,1276.17
1.87,3980.51
4.42,2570.7
5.95,7783.45
0.87,8285.47
2.03,9337.82
9.36,8667.57
6.14,6335
8.03,1093.23
2.73,5812.37
9.37,4865.01
2.44,3846.79
1.38,1942.95
8.49,6141.69
7.27,9482.14
7.78,370.01
5.41,7638.03
0.87,7604.24
9.42,3181.02
1.24,8782.97
8.86,2747.19
9.96,8121.99
1.77,2665.77
1.59,9315.78
1.69,7712.77
8.07,421.87
3.76,4795.01
3.94,8258.63
5.18,8120.84
2.99,579.52
4.11,8204.29
3.47,7888.54
5.28,3125.61
9.27,3757.6
7.41,8877.33
8.53,5586.45
9.11,9256.09
5.73,8523.01
3.08,2573.74
4.05,2865.86
1.2,9639.32
6.79,8902.57
3.96,4935.64
2.91,825.99
6.39,8623.31
9.41,3649.22
2.55,3559.3
3.16,5607.98
5.37,5701.62
9.58,3563
8.18,1816.66
6.94,5356.16
1.81,2549.38
7.59,194.77
1.47,6539.18
6.6,1211.19
4.25,711.45
2.12,5661.36
5.49,969.34
2.69,9003.41
6.84,1943.17
2.14,9992.81
8.5,8847.42
2.29,3174.54
7.02,6962.48
1.39,9910.1
8.89,367.39
6.88,1618.22
5.85,1157.4
9.13,7151.98
1.47,4831.87
1.03,1827.44
6.17,7034.64
2.41,7936.12
7.9,3662.97
8.81,7948.08
1.74,800.75
7.25,7736.53
9.01,2227.7
6.11,5866.26
0.63,3329.44
7.22,549.99
0.69,1642.57
9.32,2450.86
2.83,7854.76
2.92,5046.56
6.58,3511.1
9.62,2699.91
8.55,2326.02
0.69,5042.62
5.22,3209.45
4.02,8737.06
5.59,7727.34
4.06,3844.17
9.18,4078.46
7.44,5734.97
9.3,1829.03
5.57,9826.03
3.54,6684.16
2.49,7583.42
8.62,5011.04
5,2654.96
0.21,6463.36
9.77,818.3
4.81,9001.42
4.57,8140.83
3.77,6403.35
6.74,2019.75
2.12,4889.82
7.24,9304.07
4.69,1447.89
8.67,5551.05
9.08,9171.12
8.16,6803.82
1.09,9240.61
3.01,9102.57
0.38,6212
9.87,9604.13
3.18,9155.29
4.9,8066.3
1.17,9544.52
2.29,8902.44
6.85,5856.2
1.36,9297.23
7.01,6687.12
1.65,7918.62
8.79,2034.69
3.45,4948.2
0.52,4681.49
4.18,1109.09
6.8,6458.4
0.58,779.73
5.41,4532.12
7.54,6424.82
4.85,5376.72
9.73,4432.61
9.3,1364.92
0.2,8109.78
4.04,8130.22
0.24,5331.45
6.48,684.56
2,8250.72
8.18,8721.73
4.77,9466.07
0.36,4840.93
0.07,5027.96
1.15,6206.06
3.49,3202.86
4.01,4210.98
0.05,972.61
3.37,2281.26
1.62,119.37
6.05,2168.13
0.54,5777.63
1.34,9928.65
9.59,4679.49
2.26,9960.02
8.89,7083.74
0.04,4856.48
8.51,2067.06
7.93,5835.91
1.36,1798.96
6.2,5775.08
8.16,2189.14
1,8432.06
5.02,2028.14
1.6,932.58
3.05,5869.33
8.85,4182.97
0.82,84.56
9.95,3407.59
1.76,4979.88
2.68,237.17
5.72,3263.95
4.94,6840.7
9.94,1580.19
6.29,7869.44
7.73,4290.32
5.46,2388.01
0.68,8856.4
7.71,1714.52
3.41,4835.97
5.69,8821.83
3.62,4262.65
3.36,8690.45
7.2,1895.38
2.01,1765.07
7.63,6080.41
9.14,5.96
1.69,3065.08
2.28,9641.86
2.42,7339.93
1.23,5323.58
2.06,2867.04
0.32,182.97
6.75,3789.19
3.15,1493.72
0.99,5406.07
8.22,2943.26
8.18,295.19
4.92,8554.75
2.54,452.44
1.36,8998.83
8.95,2263.13
8.52,5161.13
5.75,5331.9
4.74,8403.14
3.33,9331.7
3.88,1735.72
6.13,539.77
7.74,1074.75
8.17,1732.14
5.97,9809.86
2.27,141.92
2.32,6919.21
4.92,3374.5
2.37,2826.04
1.37,4176.64
0.98,4297.03
3.51,2900.38
4.74,9744.75
5.79,2764.08
2.83,318.03
